ItemType,Title,Author,CopyrightDate,AccessionedDate,OwningLibrary,ReplacementPrice,MissingStatus,MissingDate,CallNumber,Barcode,Bib Marc Tag Number,Bib Marc Subfield Name,Bib Marc Subfield Data
JBOOK,Charles Darwin /,"Green, Dan,",2018,11/1/19,Library 21c,$10.55 ,JBIOGRPHY,12/2/19,576.82092 DARW,213437403,300,a,63 pages :
JBOOK,Charles Darwin /,"Green, Dan,",2018,11/1/19,Library 21c,$10.55 ,JBIOGRPHY,12/2/19,576.82092 DARW,213437403,300,c,20 cm
JBOOK,Charles Darwin /,"Green, Dan,",2018,11/1/19,East Library,$10.55 ,CHECKEDOUT,1/16/20,576.82092 DARW,213437429,300,a,63 pages :
JBOOK,Charles Darwin /,"Green, Dan,",2018,11/1/19,East Library,$10.55 ,CHECKEDOUT,1/16/20,576.82092 DARW,213437429,300,c,20 cm
JBOOK,Charles Darwin /,"Green, Dan,",2018,11/1/19,Penrose Library,$10.55 ,JBIOGRPHY,12/4/19,576.82092 DARW,213437411,300,a,63 pages :
JBOOK,Charles Darwin /,"Green, Dan,",2018,11/1/19,Penrose Library,$10.55 ,JBIOGRPHY,12/4/19,576.82092 DARW,213437411,300,c,20 cm
JBOOK,Ferdinand Magellan /,"Thomas, Isabel,",2019,11/1/19,Distribution Facility,$6.28 ,CHECKEDOUT,1/11/20,910.92 MAGE,213041015,300,a,63 pages :
JBOOK,Ferdinand Magellan /,"Thomas, Isabel,",2019,11/1/19,Distribution Facility,$6.28 ,CHECKEDOUT,1/11/20,910.92 MAGE,213041015,300,c,20 cm.
JBOOK,Ferdinand Magellan /,"Thomas, Isabel,",2019,11/1/19,Library 21c,$6.28 ,HOLDS-EAST,2/3/20,910.92 MAGE,213041023,300,a,63 pages :
JBOOK,Ferdinand Magellan /,"Thomas, Isabel,",2019,11/1/19,Library 21c,$6.28 ,HOLDS-EAST,2/3/20,910.92 MAGE,213041023,300,c,20 cm.
JBOOK,Ferdinand Magellan /,"Thomas, Isabel,",2019,11/1/19,High Prairie Library,$6.28 ,INTRANSIT,2/3/20,910.92 MAGE,213041031,300,a,63 pages :
JBOOK,Ferdinand Magellan /,"Thomas, Isabel,",2019,11/1/19,High Prairie Library,$6.28 ,INTRANSIT,2/3/20,910.92 MAGE,213041031,300,c,20 cm.
JBOOK,Leonardo da Vinci /,"Thomas, Isabel,",2018,11/1/19,Distribution Facility,$6.28 ,CHECKEDOUT,2/1/20,709.2 LEON,213437361,300,a,63 pages :
JBOOK,Leonardo da Vinci /,"Thomas, Isabel,",2018,11/1/19,Distribution Facility,$6.28 ,CHECKEDOUT,2/1/20,709.2 LEON,213437361,300,c,20 cm.
JBOOK,Leonardo da Vinci /,"Thomas, Isabel,",2018,11/1/19,Library 21c,$6.28 ,CHECKEDOUT,1/22/20,709.2 LEON,213393606,300,a,63 pages :
JBOOK,Leonardo da Vinci /,"Thomas, Isabel,",2018,11/1/19,Library 21c,$6.28 ,CHECKEDOUT,1/22/20,709.2 LEON,213393606,300,c,20 cm.
JBOOK,Leonardo da Vinci /,"Thomas, Isabel,",2018,11/1/19,Penrose Library,$6.28 ,CHECKEDOUT,1/13/20,709.2 LEON,213393598,300,a,63 pages :
JBOOK,Leonardo da Vinci /,"Thomas, Isabel,",2018,11/1/19,Penrose Library,$6.28 ,CHECKEDOUT,1/13/20,709.2 LEON,213393598,300,c,20 cm.
JBOOK,Marie Curie /,"Thomas, Isabel,",2018,11/1/19,Library 21c,$6.28 ,CHECKEDOUT,1/28/20,540.92 CURI,213437395,300,a,63 pages :
JBOOK,Marie Curie /,"Thomas, Isabel,",2018,11/1/19,Library 21c,$6.28 ,CHECKEDOUT,1/28/20,540.92 CURI,213437395,300,c,20 cm.
JBOOK,Marie Curie /,"Thomas, Isabel,",2018,11/1/19,East Library,$6.28 ,CHECKEDOUT,1/31/20,540.92 CURI,213437379,300,a,63 pages :
JBOOK,Marie Curie /,"Thomas, Isabel,",2018,11/1/19,East Library,$6.28 ,CHECKEDOUT,1/31/20,540.92 CURI,213437379,300,c,20 cm.
JBOOK,Marie Curie /,"Thomas, Isabel,",2018,11/1/19,Rockrimmon Library,$6.28 ,CHECKEDOUT,1/22/20,540.92 CURI,213437387,300,a,63 pages :
JBOOK,Marie Curie /,"Thomas, Isabel,",2018,11/1/19,Rockrimmon Library,$6.28 ,CHECKEDOUT,1/22/20,540.92 CURI,213437387,300,c,20 cm.
JBOOK,Nelson Mandela /,"Thomas, Isabel,",2018,11/1/19,Library 21c,$6.28 ,JBIOGRPHY,12/2/19,968.0092 MAND,213437353,300,a,64 pages :
JBOOK,Nelson Mandela /,"Thomas, Isabel,",2018,11/1/19,Library 21c,$6.28 ,JBIOGRPHY,12/2/19,968.0092 MAND,213437353,300,c,20 cm.
JBOOK,Nelson Mandela /,"Thomas, Isabel,",2018,11/1/19,East Library,$6.28 ,CHECKEDOUT,2/1/20,968.0092 MAND,213437338,300,a,64 pages :
JBOOK,Nelson Mandela /,"Thomas, Isabel,",2018,11/1/19,East Library,$6.28 ,CHECKEDOUT,2/1/20,968.0092 MAND,213437338,300,c,20 cm.
JBOOK,Nelson Mandela /,"Thomas, Isabel,",2018,11/1/19,East Library,$6.28 ,CHECKEDOUT,2/4/20,968.0092 MAND,213437346,300,a,64 pages :
JBOOK,Nelson Mandela /,"Thomas, Isabel,",2018,11/1/19,East Library,$6.28 ,CHECKEDOUT,2/4/20,968.0092 MAND,213437346,300,c,20 cm.
JBOOK,Stephen Hawking /,"Thomas, Isabel,",2019,11/1/19,Distribution Facility,$6.28 ,CHECKEDOUT,1/11/20,530.092 HAWK,213437304,300,a,63 pages :
JBOOK,Stephen Hawking /,"Thomas, Isabel,",2019,11/1/19,Distribution Facility,$6.28 ,CHECKEDOUT,1/11/20,530.092 HAWK,213437304,300,c,20 cm.
JBOOK,Stephen Hawking /,"Thomas, Isabel,",2019,11/1/19,Library 21c,$6.28 ,JBIOGRPHY,12/5/19,530.092 HAWK,213437312,300,a,63 pages :
JBOOK,Stephen Hawking /,"Thomas, Isabel,",2019,11/1/19,Library 21c,$6.28 ,JBIOGRPHY,12/5/19,530.092 HAWK,213437312,300,c,20 cm.
JBOOK,Stephen Hawking /,"Thomas, Isabel,",2019,11/1/19,East Library,$6.28 ,CHECKEDOUT,1/28/20,530.092 HAWK,213437296,300,a,63 pages :
JBOOK,Stephen Hawking /,"Thomas, Isabel,",2019,11/1/19,East Library,$6.28 ,CHECKEDOUT,1/28/20,530.092 HAWK,213437296,300,c,20 cm.
JBOOK,Maya Angelou /,"Jawando, Danielle,",2019,11/1/19,Library 21c,$6.28 ,DISPLAY,2/4/20,818.5409 ANGE,213437452,300,a,63 pages :
JBOOK,Maya Angelou /,"Jawando, Danielle,",2019,11/1/19,Library 21c,$6.28 ,DISPLAY,2/4/20,818.5409 ANGE,213437452,300,c,20 cm.
JBOOK,Maya Angelou /,"Jawando, Danielle,",2019,11/1/19,East Library,$6.28 ,HOLDS-MONU,2/4/20,818.5409 ANGE,213437445,300,a,63 pages :
JBOOK,Maya Angelou /,"Jawando, Danielle,",2019,11/1/19,East Library,$6.28 ,HOLDS-MONU,2/4/20,818.5409 ANGE,213437445,300,c,20 cm.
JBOOK,Maya Angelou /,"Jawando, Danielle,",2019,11/1/19,Penrose Library,$6.28 ,HOLDS-EAST,2/4/20,818.5409 ANGE,213437437,300,a,63 pages :
JBOOK,Maya Angelou /,"Jawando, Danielle,",2019,11/1/19,Penrose Library,$6.28 ,HOLDS-EAST,2/4/20,818.5409 ANGE,213437437,300,c,20 cm.
BOOK,1636 : flight of the nightingale /,"Carrico, David,",2019,11/1/19,Library 21c,$9.36 ,CHECKEDOUT,1/10/20,CARR,213501232,300,a,322 pages :
BOOK,1636 : flight of the nightingale /,"Carrico, David,",2019,11/1/19,Library 21c,$9.36 ,CHECKEDOUT,1/10/20,CARR,213501232,300,c,24 cm.
BOOK,1636 : flight of the nightingale /,"Carrico, David,",2019,11/1/19,East Library,$9.36 ,CHECKEDOUT,1/18/20,CARR,213502248,300,a,322 pages :
BOOK,1636 : flight of the nightingale /,"Carrico, David,",2019,11/1/19,East Library,$9.36 ,CHECKEDOUT,1/18/20,CARR,213502248,300,c,24 cm.
BOOK,The bishop's daughter /,"Johns, Patricia",2019,11/1/19,Distribution Facility,$4.67 ,CHECKEDOUT,1/18/20,JOHN,213501828,300,a,298 pages ;
BOOK,The bishop's daughter /,"Johns, Patricia",2019,11/1/19,Distribution Facility,$4.67 ,CHECKEDOUT,1/18/20,JOHN,213501828,300,c,18 cm
BOOK,The bishop's daughter /,"Johns, Patricia",2019,11/1/19,Ruth Holley Library,$0.00 ,NEW,1/30/20,JOHN,213501836,300,a,298 pages ;
BOOK,The bishop's daughter /,"Johns, Patricia",2019,11/1/19,Ruth Holley Library,$0.00 ,NEW,1/30/20,JOHN,213501836,300,c,18 cm
BOOK,The burning white /,"Weeks, Brent,",2019,11/1/19,Distribution Facility,$15.72 ,CHECKEDOUT,1/23/20,WEEK,213490055,300,a,"xxiv, 960 pages :"
BOOK,The burning white /,"Weeks, Brent,",2019,11/1/19,Distribution Facility,$15.72 ,CHECKEDOUT,1/23/20,WEEK,213490055,300,c,25 cm
BOOK,The burning white /,"Weeks, Brent,",2019,11/1/19,Distribution Facility,$15.72 ,HOLDS-21C,2/1/20,WEEK,213490063,300,a,"xxiv, 960 pages :"
BOOK,The burning white /,"Weeks, Brent,",2019,11/1/19,Distribution Facility,$15.72 ,HOLDS-21C,2/1/20,WEEK,213490063,300,c,25 cm
BOOK,Christmas at Thrush Green /,"Read,",2009,11/1/19,Distribution Facility,$12.31 ,CHECKEDOUT,1/25/20,READ,212675359,300,a,343 pages :
BOOK,Christmas at Thrush Green /,"Read,",2009,11/1/19,Distribution Facility,$12.31 ,CHECKEDOUT,1/25/20,READ,212675359,300,c,20 cm
BOOK,Christmas at Thrush Green /,"Read,",2009,11/1/19,Distribution Facility,$12.31 ,CHECKEDOUT,1/28/20,READ,212675367,300,a,343 pages :
BOOK,Christmas at Thrush Green /,"Read,",2009,11/1/19,Distribution Facility,$12.31 ,CHECKEDOUT,1/28/20,READ,212675367,300,c,20 cm
BOOK,Deep South /,"Barr, Nevada.",2001,11/1/19,Sand Creek Library,$5.26 ,MYSTERY,12/19/19,BARR,213502669,300,a,352 pages ;
BOOK,Deep South /,"Barr, Nevada.",2001,11/1/19,Sand Creek Library,$5.26 ,MYSTERY,12/19/19,BARR,213502669,300,c,17 cm
BOOK,Deep South /,"Barr, Nevada.",2001,11/1/19,Monument Library,$5.26 ,MYSTERY,1/9/20,BARR,213502651,300,a,352 pages ;
BOOK,Deep South /,"Barr, Nevada.",2001,11/1/19,Monument Library,$5.26 ,MYSTERY,1/9/20,BARR,213502651,300,c,17 cm
BOOK,"The deliverance : and, the fire arrow /","Wheeler, Richard S,",2019,11/1/19,East Library,$5.84 ,WESTERN,2/1/20,WHEE,213502446,300,a,615 pages ;
BOOK,"The deliverance : and, the fire arrow /","Wheeler, Richard S,",2019,11/1/19,East Library,$5.84 ,WESTERN,2/1/20,WHEE,213502446,300,c,20 cm
BOOK,"The deliverance : and, the fire arrow /","Wheeler, Richard S,",2019,11/1/19,Cheyenne Mountain Library,$5.84 ,WESTERN,1/16/20,WHEE,213502453,300,a,615 pages ;
BOOK,"The deliverance : and, the fire arrow /","Wheeler, Richard S,",2019,11/1/19,Cheyenne Mountain Library,$5.84 ,WESTERN,1/16/20,WHEE,213502453,300,c,20 cm
BOOK,Ghosts of Gotham /,"Schaefer, Craig",2019,11/1/19,Library 21c,$8.75 ,NEW,1/27/20,SCHA,213507619,300,a,436 pages ;
BOOK,Ghosts of Gotham /,"Schaefer, Craig",2019,11/1/19,Library 21c,$8.75 ,NEW,1/27/20,SCHA,213507619,300,c,21 cm
BOOK,Ghosts of Gotham /,"Schaefer, Craig",2019,11/1/19,Mobile Libraries,$8.75 ,NEW,1/25/20,SCHA,213507601,300,a,436 pages ;
BOOK,Ghosts of Gotham /,"Schaefer, Craig",2019,11/1/19,Mobile Libraries,$8.75 ,NEW,1/25/20,SCHA,213507601,300,c,21 cm
BOOK,It takes one to know one /,"Dewar, Isla,",2018,11/1/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/29/20,DEWA,213041247,300,a,362 pages ;
BOOK,It takes one to know one /,"Dewar, Isla,",2018,11/1/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/29/20,DEWA,213041247,300,c,20 cm
BOOK,It takes one to know one /,"Dewar, Isla,",2018,11/1/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/25/20,DEWA,212678171,300,a,362 pages ;
BOOK,It takes one to know one /,"Dewar, Isla,",2018,11/1/19,Distribution Facility,$8.75 ,CHECKEDOUT,1/25/20,DEWA,212678171,300,c,20 cm
BOOK,Meridian /,"Ceroni, Andrew,",2016,11/1/19,East Library,$16.68 ,FICTION,12/10/19,CERO,213429350,300,a,355 pages ;
BOOK,Meridian /,"Ceroni, Andrew,",2016,11/1/19,East Library,$16.68 ,FICTION,12/10/19,CERO,213429350,300,c,23 cm
BOOK,Meridian /,"Ceroni, Andrew,",2016,11/1/19,East Library,$16.68 ,FICTION,1/11/20,CERO,213429343,300,a,355 pages ;
BOOK,Meridian /,"Ceroni, Andrew,",2016,11/1/19,East Library,$16.68 ,FICTION,1/11/20,CERO,213429343,300,c,23 cm
BOOK,A merry murder /,"Kingsbury, Kate,",2019,11/1/19,Distribution Facility,$9.36 ,CHECKEDOUT,1/30/20,KING,213509961,300,a,291 pages ;
BOOK,A merry murder /,"Kingsbury, Kate,",2019,11/1/19,Distribution Facility,$9.36 ,CHECKEDOUT,1/30/20,KING,213509961,300,c,21 cm.
BOOK,A merry murder /,"Kingsbury, Kate,",2019,11/1/19,Library 21c,$9.36 ,NEW,1/26/20,KING,213509979,300,a,291 pages ;
BOOK,A merry murder /,"Kingsbury, Kate,",2019,11/1/19,Library 21c,$9.36 ,NEW,1/26/20,KING,213509979,300,c,21 cm.
BOOK,Priscilla : the life of an early Christian /,"Witherington, Ben,",2019,11/1/19,Library 21c,$11.70 ,CHECKEDOUT,1/9/20,WITH,213490188,300,a,194 pages ;
BOOK,Priscilla : the life of an early Christian /,"Witherington, Ben,",2019,11/1/19,Library 21c,$11.70 ,CHECKEDOUT,1/9/20,WITH,213490188,300,c,20 cm
BOOK,Priscilla : the life of an early Christian /,"Witherington, Ben,",2019,11/1/19,Ruth Holley Library,$11.70 ,NEW,1/11/20,WITH,213490196,300,a,194 pages ;
BOOK,Priscilla : the life of an early Christian /,"Witherington, Ben,",2019,11/1/19,Ruth Holley Library,$11.70 ,NEW,1/11/20,WITH,213490196,300,c,20 cm
BOOK,The rider of the ruby hills /,"L'Amour, Louis,",1986,11/1/19,Distribution Facility,$5.27 ,CHECKEDOUT,1/28/20,LAMO,212676761,300,a,344 pages ;
BOOK,The rider of the ruby hills /,"L'Amour, Louis,",1986,11/1/19,Distribution Facility,$5.27 ,CHECKEDOUT,1/28/20,LAMO,212676761,300,c,24 cm
BOOK,The rider of the ruby hills /,"L'Amour, Louis,",1986,11/1/19,East Library,$5.27 ,CHECKEDOUT,1/31/20,LAMO,212676696,300,a,344 pages ;
BOOK,The rider of the ruby hills /,"L'Amour, Louis,",1986,11/1/19,East Library,$5.27 ,CHECKEDOUT,1/31/20,LAMO,212676696,300,c,24 cm
UNKNOWN,Under pressure /,"?ehi?, Faruk,",2019,11/1/19,Distribution Facility,$0.00 ,ON-ORDER,1/1/00,ON ORDER,1080955-1001,300,a,176 pages ;
UNKNOWN,Under pressure /,"?ehi?, Faruk,",2019,11/1/19,Distribution Facility,$0.00 ,ON-ORDER,1/1/00,ON ORDER,1080955-1001,300,c,20 cm
BOOK,White Christmas wedding : a novel /,"Winters, Celeste,",2019,11/1/19,Distribution Facility,$9.94 ,CHECKEDOUT,1/24/20,WINT,213502206,300,a,243 pages ;
BOOK,White Christmas wedding : a novel /,"Winters, Celeste,",2019,11/1/19,Distribution Facility,$9.94 ,CHECKEDOUT,1/24/20,WINT,213502206,300,c,21 cm
BOOK,White Christmas wedding : a novel /,"Winters, Celeste,",2019,11/1/19,Cheyenne Mountain Library,$9.94 ,NEW,12/21/19,WINT,213502198,300,a,243 pages ;
BOOK,White Christmas wedding : a novel /,"Winters, Celeste,",2019,11/1/19,Cheyenne Mountain Library,$9.94 ,NEW,12/21/19,WINT,213502198,300,c,21 cm
BOOK,"Accompanying the dying : practical, heart-centered wisdom for end-of-life doulas and healthcare advocates /","Cochran, Deanna,",2019,11/1/19,Distribution Facility,$17.56 ,CHECKEDOUT,1/26/20,616.02 COCH,213051055,300,a,"xxii, 155 pages ;"
BOOK,"Accompanying the dying : practical, heart-centered wisdom for end-of-life doulas and healthcare advocates /","Cochran, Deanna,",2019,11/1/19,Distribution Facility,$17.56 ,CHECKEDOUT,1/26/20,616.02 COCH,213051055,300,c,24 cm
BOOK,"Accompanying the dying : practical, heart-centered wisdom for end-of-life doulas and healthcare advocates /","Cochran, Deanna,",2019,11/1/19,Rockrimmon Library,$17.56 ,CHECKEDOUT,2/4/20,616.02 COCH,213051063,300,a,"xxii, 155 pages ;"
BOOK,"Accompanying the dying : practical, heart-centered wisdom for end-of-life doulas and healthcare advocates /","Cochran, Deanna,",2019,11/1/19,Rockrimmon Library,$17.56 ,CHECKEDOUT,2/4/20,616.02 COCH,213051063,300,c,24 cm
BOOK,Deadendia.,"Steele, Hamish",2019,11/1/19,East Library,$10.17 ,CHECKEDOUT,2/1/20,741.5973 DEADENDI STEE,213327893,300,a,237 pages :
BOOK,Deadendia.,"Steele, Hamish",2019,11/1/19,East Library,$10.17 ,CHECKEDOUT,2/1/20,741.5973 DEADENDI STEE,213327893,300,c,23 cm.
BOOK,Deadendia.,"Steele, Hamish",2019,11/1/19,East Library,$10.17 ,NONFIC,12/27/19,741.5973 DEADENDI STEE,213327919,300,a,237 pages :
BOOK,Deadendia.,"Steele, Hamish",2019,11/1/19,East Library,$10.17 ,NONFIC,12/27/19,741.5973 DEADENDI STEE,213327919,300,c,23 cm.
BOOK,Deadendia.,"Steele, Hamish",2019,11/1/19,Monument Library,$10.17 ,NONFIC,12/17/19,741.5973 DEADENDI STEE,213327901,300,a,237 pages :
BOOK,Deadendia.,"Steele, Hamish",2019,11/1/19,Monument Library,$10.17 ,NONFIC,12/17/19,741.5973 DEADENDI STEE,213327901,300,c,23 cm.
BOOK,Ecstasy and terror : from the Greeks to Game of Thrones /,"Mendelsohn, Daniel Adam,",2019,11/1/19,East Library,$11.09 ,CHECKEDOUT,1/28/20,801.95 MEND,213322175,300,a,378 pages ;
BOOK,Ecstasy and terror : from the Greeks to Game of Thrones /,"Mendelsohn, Daniel Adam,",2019,11/1/19,East Library,$11.09 ,CHECKEDOUT,1/28/20,801.95 MEND,213322175,300,c,22 cm
BOOK,Ecstasy and terror : from the Greeks to Game of Thrones /,"Mendelsohn, Daniel Adam,",2019,11/1/19,Old Colorado City Library,$11.09 ,INTRANSIT,2/4/20,801.95 MEND,213322167,300,a,378 pages ;
BOOK,Ecstasy and terror : from the Greeks to Game of Thrones /,"Mendelsohn, Daniel Adam,",2019,11/1/19,Old Colorado City Library,$11.09 ,INTRANSIT,2/4/20,801.95 MEND,213322167,300,c,22 cm
BOOK,How to find your family history in U.S. church records : a genealogist's guide /,"Morton, Sunny Jane,",2019,11/1/19,Ute Pass Library,$29.95 ,NEW,1/20/20,929.107207 MORT,213040991,300,a,"ix, 143 pages :"
BOOK,How to find your family history in U.S. church records : a genealogist's guide /,"Morton, Sunny Jane,",2019,11/1/19,Ute Pass Library,$29.95 ,NEW,1/20/20,929.107207 MORT,213040991,300,c,28 cm
BOOK,How to find your family history in U.S. church records : a genealogist's guide /,"Morton, Sunny Jane,",2019,11/1/19,Monument Library,$29.95 ,CHECKEDOUT,1/30/20,929.107207 MORT,213040983,300,a,"ix, 143 pages :"
BOOK,How to find your family history in U.S. church records : a genealogist's guide /,"Morton, Sunny Jane,",2019,11/1/19,Monument Library,$29.95 ,CHECKEDOUT,1/30/20,929.107207 MORT,213040983,300,c,28 cm
BOOK,How to keep your head on straight in a world gone crazy : developing discernment for these last days /,"Renner, Rick,",2019,11/1/19,Distribution Facility,$11.69 ,CHECKEDOUT,1/24/20,248.4 RENN,213427107,300,a,"xxx, 357 pages ;"
BOOK,How to keep your head on straight in a world gone crazy : developing discernment for these last days /,"Renner, Rick,",2019,11/1/19,Distribution Facility,$11.69 ,CHECKEDOUT,1/24/20,248.4 RENN,213427107,300,c,23 cm
BOOK,How to keep your head on straight in a world gone crazy : developing discernment for these last days /,"Renner, Rick,",2019,11/1/19,Lobby Stop Van,$11.69 ,REVIEW,1/29/20,248.4 RENN,213427099,300,a,"xxx, 357 pages ;"
BOOK,How to keep your head on straight in a world gone crazy : developing discernment for these last days /,"Renner, Rick,",2019,11/1/19,Lobby Stop Van,$11.69 ,REVIEW,1/29/20,248.4 RENN,213427099,300,c,23 cm
BOOK,The joy of watercolor : 40 happy lessons for painting the world around you /,"Block, Emma,",2018,11/1/19,Distribution Facility,$9.43 ,CHECKEDOUT,1/15/20,751.422 BLOC,213507387,300,a,240 pages :
BOOK,The joy of watercolor : 40 happy lessons for painting the world around you /,"Block, Emma,",2018,11/1/19,Distribution Facility,$9.43 ,CHECKEDOUT,1/15/20,751.422 BLOC,213507387,300,c,20 cm
BOOK,The joy of watercolor : 40 happy lessons for painting the world around you /,"Block, Emma,",2018,11/1/19,Distribution Facility,$9.43 ,HOLDS-MONU,1/30/20,751.422 BLOC,213507395,300,a,240 pages :
BOOK,The joy of watercolor : 40 happy lessons for painting the world around you /,"Block, Emma,",2018,11/1/19,Distribution Facility,$9.43 ,HOLDS-MONU,1/30/20,751.422 BLOC,213507395,300,c,20 cm
BOOK,The joy of watercolor : 40 happy lessons for painting the world around you /,"Block, Emma,",2018,11/1/19,Distribution Facility,$9.43 ,CHECKEDOUT,1/28/20,751.422 BLOC,213398753,300,a,240 pages :
BOOK,The joy of watercolor : 40 happy lessons for painting the world around you /,"Block, Emma,",2018,11/1/19,Distribution Facility,$9.43 ,CHECKEDOUT,1/28/20,751.422 BLOC,213398753,300,c,20 cm
BOOK,The kidnapping of Edgardo Mortara /,"Kertzer, David I.,",1998,11/1/19,Distribution Facility,$9.95 ,CHECKEDOUT,1/22/20,945 KERT,213051014,300,a,"xi, 350 pages :"
BOOK,The kidnapping of Edgardo Mortara /,"Kertzer, David I.,",1998,11/1/19,Distribution Facility,$9.95 ,CHECKEDOUT,1/22/20,945 KERT,213051014,300,c,21 cm
BOOK,The kidnapping of Edgardo Mortara /,"Kertzer, David I.,",1998,11/1/19,Old Colorado City Library,$9.95 ,NONFIC,1/28/20,945 KERT,213051022,300,a,"xi, 350 pages :"
BOOK,The kidnapping of Edgardo Mortara /,"Kertzer, David I.,",1998,11/1/19,Old Colorado City Library,$9.95 ,NONFIC,1/28/20,945 KERT,213051022,300,c,21 cm
BOOK,Kill 6 billion demons.,"Parkinson-Morgan, Tom,",2019,11/1/19,Library 21c,$10.19 ,NONFIC,12/3/19,741.5973 KILLSIXB PARK BK.3,213507486,300,a,1 volume (unpaged) :
BOOK,Kill 6 billion demons.,"Parkinson-Morgan, Tom,",2019,11/1/19,Library 21c,$10.19 ,NONFIC,12/3/19,741.5973 KILLSIXB PARK BK.3,213507486,300,c,23 cm
BOOK,Kill 6 billion demons.,"Parkinson-Morgan, Tom,",2019,11/1/19,Monument Library,$10.19 ,CHECKEDOUT,2/2/20,741.5973 KILLSIXB PARK BK.3,213507494,300,a,1 volume (unpaged) :
BOOK,Kill 6 billion demons.,"Parkinson-Morgan, Tom,",2019,11/1/19,Monument Library,$10.19 ,CHECKEDOUT,2/2/20,741.5973 KILLSIXB PARK BK.3,213507494,300,c,23 cm
BOOK,Kill 6 billion demons.,"Parkinson-Morgan, Tom,",2016,11/1/19,Library 21c,$8.99 ,NONFIC,12/3/19,741.5973 KILLSIXB PARK BK.1,213507478,300,a,1 volume (unpaged) :
BOOK,Kill 6 billion demons.,"Parkinson-Morgan, Tom,",2016,11/1/19,Library 21c,$8.99 ,NONFIC,12/3/19,741.5973 KILLSIXB PARK BK.1,213507478,300,c,23 cm
BOOK,Kill 6 billion demons.,"Parkinson-Morgan, Tom,",2016,11/1/19,Penrose Library,$8.99 ,NONFIC,12/15/19,741.5973 KILLSIXB PARK BK.1,213507460,300,a,1 volume (unpaged) :
BOOK,Kill 6 billion demons.,"Parkinson-Morgan, Tom,",2016,11/1/19,Penrose Library,$8.99 ,NONFIC,12/15/19,741.5973 KILLSIXB PARK BK.1,213507460,300,c,23 cm
BOOK,"Leap of faith : hubris, negligence, and America's greatest foreign policy tragedy /","Mazarr, Michael J.,",2019,11/1/19,Sand Creek Library,$15.72 ,CHECKEDOUT,2/1/20,956.7044 MAZA,213507585,300,a,"xiv, 512 pages ;"
BOOK,"Leap of faith : hubris, negligence, and America's greatest foreign policy tragedy /","Mazarr, Michael J.,",2019,11/1/19,Sand Creek Library,$15.72 ,CHECKEDOUT,2/1/20,956.7044 MAZA,213507585,300,c,25 cm
BOOK,"Leap of faith : hubris, negligence, and America's greatest foreign policy tragedy /","Mazarr, Michael J.,",2019,11/1/19,East Library,$15.72 ,NEW,1/27/20,956.7044 MAZA,213507593,300,a,"xiv, 512 pages ;"
BOOK,"Leap of faith : hubris, negligence, and America's greatest foreign policy tragedy /","Mazarr, Michael J.,",2019,11/1/19,East Library,$15.72 ,NEW,1/27/20,956.7044 MAZA,213507593,300,c,25 cm
BOOK,Living the RV life : your ultimate guide to life on the road /,"Bennett, Marc,",2018,11/1/19,Distribution Facility,$13.45 ,CHECKEDOUT,2/3/20,796.79 BENN,213507437,300,a,254 pages :
BOOK,Living the RV life : your ultimate guide to life on the road /,"Bennett, Marc,",2018,11/1/19,Distribution Facility,$13.45 ,CHECKEDOUT,2/3/20,796.79 BENN,213507437,300,c,21 x 26 cm
BOOK,Living the RV life : your ultimate guide to life on the road /,"Bennett, Marc,",2018,11/1/19,Distribution Facility,$13.45 ,INTRANSIT,2/4/20,796.79 BENN,213507429,300,a,254 pages :
BOOK,Living the RV life : your ultimate guide to life on the road /,"Bennett, Marc,",2018,11/1/19,Distribution Facility,$13.45 ,INTRANSIT,2/4/20,796.79 BENN,213507429,300,c,21 x 26 cm
BOOK,Modern memory quilts : a handbook for capturing meaningful moments : 12 projects + the stories that inspired them /,"Paquette, Suzanne,",2019,11/1/19,Distribution Facility,$16.94 ,CHECKEDOUT,1/10/20,746.46 PAQU,213430002,300,a,143 pages :
BOOK,Modern memory quilts : a handbook for capturing meaningful moments : 12 projects + the stories that inspired them /,"Paquette, Suzanne,",2019,11/1/19,Distribution Facility,$16.94 ,CHECKEDOUT,1/10/20,746.46 PAQU,213430002,300,c,26 cm
BOOK,Modern memory quilts : a handbook for capturing meaningful moments : 12 projects + the stories that inspired them /,"Paquette, Suzanne,",2019,11/1/19,Rockrimmon Library,$16.94 ,NEW,2/3/20,746.46 PAQU,213430010,300,a,143 pages :
BOOK,Modern memory quilts : a handbook for capturing meaningful moments : 12 projects + the stories that inspired them /,"Paquette, Suzanne,",2019,11/1/19,Rockrimmon Library,$16.94 ,NEW,2/3/20,746.46 PAQU,213430010,300,c,26 cm
BOOK,The plot against the president : the true story of how Congressman Devin Nunes uncovered the biggest political scandal in US history /,"Smith, Lee,",2019,11/1/19,Distribution Facility,$14.67 ,CHECKEDOUT,1/30/20,973.933 SMIT,213320351,300,a,360 pages ;
BOOK,The plot against the president : the true story of how Congressman Devin Nunes uncovered the biggest political scandal in US history /,"Smith, Lee,",2019,11/1/19,Distribution Facility,$14.67 ,CHECKEDOUT,1/30/20,973.933 SMIT,213320351,300,c,23 cm
